PERMNO,date,Mkt-RF,SMB,HML,RMW,CMA,R_ME,R_IA,R_ROE,R_EG,AggLiq,eq8,LIQ_V,Mkt-RF_l0,Mkt-RF_l1,Mkt-RF_l2,Mkt-RF_l3,Mkt-RF_l4,Mkt-RF_l5,Mkt-RF_l6,SMB_l0,SMB_l1,SMB_l2,SMB_l3,SMB_l4,SMB_l5,SMB_l6,HML_l0,HML_l1,HML_l2,HML_l3,HML_l4,HML_l5,HML_l6,RMW_l0,RMW_l1,RMW_l2,RMW_l3,RMW_l4,RMW_l5,RMW_l6,CMA_l0,CMA_l1,CMA_l2,CMA_l3,CMA_l4,CMA_l5,CMA_l6,R_ME_l0,R_ME_l1,R_ME_l2,R_ME_l3,R_ME_l4,R_ME_l5,R_ME_l6,R_IA_l0,R_IA_l1,R_IA_l2,R_IA_l3,R_IA_l4,R_IA_l5,R_IA_l6,R_ROE_l0,R_ROE_l1,R_ROE_l2,R_ROE_l3,R_ROE_l4,R_ROE_l5,R_ROE_l6,R_EG_l0,R_EG_l1,R_EG_l2,R_EG_l3,R_EG_l4,R_EG_l5,R_EG_l6,AggLiq_l0,AggLiq_l1,AggLiq_l2,AggLiq_l3,AggLiq_l4,AggLiq_l5,AggLiq_l6,eq8_l0,eq8_l1,eq8_l2,eq8_l3,eq8_l4,eq8_l5,eq8_l6,LIQ_V_l0,LIQ_V_l1,LIQ_V_l2,LIQ_V_l3,LIQ_V_l4,LIQ_V_l5,LIQ_V_l6
24010,1/1/2007,0.001643797,0,0.002184946,0,0,0,0,0,0,0,0,0,0.000156349,0.001634541,0,-0.001424368,9.48E-05,0,-0.00175201,0,0,0,0,0,0,0,0.000194265,0,0,0,0,0,0,0,0,0.001883395,0,-0.001539455,0,0,0,0,0,0,0,-2.25E-06,0,0,0,-0.000770095,-0.00322989,0,0,0,0,0,0.000313293,0,0,0,0,0,0,0,0,-7.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24205,1/1/2007,0.004189746,0,0.001302329,0,0,0,0,-1.93E-05,0,0,0,0,8.15E-05,5.08E-05,0,-0.001929129,0,0,-0.00068338,0,0,0,0,0,0,0,0.000884769,0.002042759,0,0,0,0,0,0,0,0.001257751,0.001084831,0,0,0,0,0,0,0,0,-0.001671174,0.000679241,0,0,0,-0.000814681,0,-0.002275376,0,0,0,0,0,0,0,0,-1.83E-05,0,0,0,-0.000803587,-0.001285518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24766,1/1/2007,0,0,0.003151542,0,0,0.005379955,0,2.14E-05,-0.000954982,0,0,0,0,0,0,0.001113071,0.000427661,0.000257606,0.002149845,0,-0.00127377,0,0,0,0.000947758,0,7.86E-06,0,0,0,0.002592816,-0.002393703,0,0,0,0.000334961,0,0,-0.000162324,0,0,0,0,0,0,-0.000530696,0,3.93E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083387,0,0,0,0,-0.000399252,0,-1.08E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25267,1/1/2007,0.007029622,0,0.003668615,0.003430125,0,-9.28E-05,0,-0.00114018,-0.003663784,0,0,0,0.00044186,0.000226994,2.33E-05,0,0,0,0,0,0,0,0,0,0,0,2.03E-06,0,0,0,0,0,0,0.002886338,0,0,0,0,0,0,0,0,0,-0.001767575,0,-0.002949813,0,-0.000973317,0.001973253,0.000610397,0,-0.000745901,0,0,0,0,-0.001602687,0,0.001920794,0,0,-0.000472253,0,0,0.000789065,0,0,0,-0.001953624,0,0,0.000344975,0,0,-0.000527156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25419,1/1/2007,0.009226053,0,-0.000570334,0,0.004466382,0,0,0,0,0,0,0,0.000679734,0.00251777,0,0.000721327,-0.001033274,0.000197354,0,0,0,0,0,0,0,-0.001165419,-0.000161607,0,0,0,0.000202182,0,0,0,0,0,0,0,0,0.000135885,9.62E-05,0,0,0,-0.002535881,0,-7.06E-05,0,0,0.000326655,-0.000922363,0,0,0,0,0,0,0,0,0,0,0,-0.003314612,0,0,0,0,0.001560657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25769,1/1/2007,0.005509102,0,0.013881396,0,0,0,0,0,0,0,0,0,0.000935108,0,0.009145377,0,0,-0.00139888,0,0,-0.0105918,0,0,0,0,0,2.04E-05,0.001069416,0,0.000486798,0,0,0,0,0,0.006506034,0.001426092,-0.005497725,0,0,0,0,0,-0.001928863,0,0,0,0,0,0,7.25E-05,-0.004225037,0.000432003,0,0,0,-0.005491784,0,0.003316674,-0.002467851,0,0,0.004246704,0,0,0,0,0.00025371,0,-0.004940701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27043,1/1/2007,0.001000688,0,-0.00519748,-0.004614626,0,0.005547003,0,0,0.001152914,0,0,0,0,-0.004811342,0.000536847,-0.002383771,0,0,0,0,0,0,0,0.001453912,0.000763499,0.006055522,-3.92E-05,0.002603285,0,0.005917789,0,0,-0.003255008,-0.00222548,0,-0.001078305,0,0,-0.004705316,0,0,0,0,0,-0.000738611,0,0,0.001373145,0,-0.001999886,-0.000899417,0,0,0,0,0,0,0,0,0,0,0,-0.000540004,-0.004439227,0.001138842,0,0.003366991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28222,1/1/2007,0.006669612,0,0,0.001353445,0,0.001826191,0,0,0,0,0,0,0.000410744,0,0,0.000159105,0,0,-8.59E-05,0,-0.000195011,0.001288566,0,0,0,0,0,0,0,0,0,-0.00366129,0,0.001279949,0,0,0,0,0,0,0,0,0,-0.001171995,0,0,0,1.78E-05,0,0.000663024,0,0,0,0,0,0,0,0,0,0,0,0,0.003294299,-0.001074456,0,0.000290658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35554,1/1/2007,0.002695633,0,0,0,0,0,0,0,0,0,0,0,1.08E-17,0,-5.19E-05,-0.000124714,0,0,0,0,0.001936021,0,0,0.002596295,0,0,0,0,0,0,0,0,0,0,0.000665067,4.71E-05,0,0,0,-0.001398836,0,0,0,-0.001831315,0,-0.000827896,0,0,0,0,-0.000567867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000786884,0,0,0.001017246,0,0.000448036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36281,1/1/2007,0.022271487,0.000519328,-0.013134835,0,0,0,0,0.006915951,0,0,0,0,0.003147874,0,0,0,0.020526512,0,0.00071999,0.003742895,0,0,0,0,0,-0.004341983,-0.00428415,0,0,0,0.005841986,0.007291123,0.00951646,0,0.000473352,0,0.007345896,0.005655515,0.007426852,0.004616688,0,-0.005735139,0.01167987,0,-0.021768433,0,0,0,-0.009436074,-0.005789323,0.003783206,0.007083756,0,0,0.002831283,0,0,-0.004887092,0,0,0.002762754,8.38E-05,0,-0.009485093,0,0.013718268,0,-0.003137827,0,0,0.006806635,0,0,0.002469252,-0.015078145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36468,1/1/2007,0.008114147,0,0,0,0,0.000744934,0,0,0.002570697,0,0,0,0.000543296,-0.001178787,0.000884629,-0.001151401,0.002740405,0,0,0,0,0,-0.000612663,-0.001491407,0,0,0,0,0.003963273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001527244,0,0,0,0,0,0.001156511,0,0,0,0.001383746,0,0,0,0,0,-0.000971096,0,0.00213046,-0.001614873,0,0.000517093,0,0,0,0,-0.000357494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38906,1/1/2007,0,0,-4.66E-06,0,0,0,0,0,0,0,0,0,0,0.003227671,0,0,0,0,0,0,0,-0.000283841,0,0,0.000185462,0,-0.001343041,0,0,0.001314412,0,0,0,0,0,-0.000942394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000751622,0,0.001214623,0,0,0,0,0,0,0,0,0,-0.000864575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39642,1/1/2007,0.007222515,0,0,0,0,0,0,0,0,0,0,0,1.57E-17,0,0.000245893,0,0,0,0,0,-0.001806261,0,0,0,0,0.001252743,0,0.003445616,-0.000484552,0,0,0,0,0,0,0,0,-0.000399412,0,0,0,0,0,0,0,-0.002504749,0,0,0,-0.001914069,-0.000962106,0,0.001774142,0,0,0,0,0,0,0,0.000161399,0,-0.001493651,0,-0.001923576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40097,1/1/2007,0,0.007234516,0,0,0,0,0,0.000183258,6.18E-05,0,0,0,0,0,0.002449503,0.006343708,0,0.000264512,0,0.000113653,0.003207468,-0.003070099,0,0,0,0,0,0.000212757,0,0,0,0.000273854,0,0,0.000118813,0.007816131,0,0,-0.002876727,0,0,0,0,0,0,0,0,0,0,0,0,-0.003088703,0,-0.005413935,0,0,-0.015114882,0,0,0,0,0.001234535,0,-0.006227442,0.011794967,0,0,0.000861115,0.001004154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41080,1/1/2007,0.00671704,0,-0.001821239,0,0,0.004372509,0,-0.011481542,0,0,0,0,5.49E-07,0.003197827,0,0.001907733,0,0,0,0,0,0,0,0,0,0,-0.000904722,0,0,0.003786681,-0.00393252,-0.000772361,0.003128794,0,0,0,0,0,0.001115829,-0.004120566,0,0,0,0,0,0,0.003502721,0.000241243,0,0,0,0,0,0,0,0,-0.000494684,-0.006783884,0,0,0,0,0,0,-0.001926054,0,0,0,0,0,0,0,0,0.004706454,0.0071624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41355,1/1/2007,0.011269432,0.003127445,0,0.001545581,0,0,0,0,0,0,0,0,0.000308497,-0.001382501,0,-0.001188847,0.004006337,-0.000101141,0,0.001802141,0,0,0,0,0,0.000184313,0,0,0,0,0,0,0,0,-0.000839598,0.000901578,0,0,0,0,0,0,-0.001453685,-0.000484101,0,0,0,0,0.003265253,0,0,0,0,0,0,0,0,0,0.000759713,0,0,0,0,0,0,0.006446535,0.000622734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41443,1/1/2007,0.009210274,-0.003855694,0,0,0,0,0,0,0,0,0,0,0.000702965,-0.000784517,0,0,0,0,0,-0.000312752,0,0,-0.001311415,0,0,0,0,0.00183741,0,0,-0.001435361,0,0,0,0,0,0,0,0,0,0,0,-0.001307627,-0.001226916,0,0,0.000861115,0,0,0,0,-0.000102551,0,0.001179185,-0.000189778,0,0,0,0.002036749,0,0,0,0,0.000655112,0.002368764,0.001379228,0.000562617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44329,1/1/2007,0.006754522,0.005102452,0.001389549,0,0,0,0,0,0,0,0,0,0.000362943,0.001666264,0,0,0,-0.001237612,0,0.000617725,0,0.00254458,-0.001663023,0,0,0,0.000420429,0,0,0.003801433,0.001206875,0,0,0,0,0.000131374,0.000535581,0.000461761,0,0,0,0.003142352,0,0,0,0,0,0,0,0,0,0,-0.000487798,-0.000444567,0,0,0,0,-0.006177013,0,0,0,0,0,0,0,0,-0.001231078,0,0.001386177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46578,1/1/2007,0.003326052,-0.001415809,0,0,0,0,0,0,0,0,0,0,0.000258128,0,0,0,0,0,0,-0.000497462,0,0.000578653,-0.002316297,0,0,0,0,0,0,0,-0.001173908,0,0,0,0,0.002107667,-0.000830275,0,-0.001275088,0.001685255,0,0,-0.000256318,0,0,0,0,0,0.00097938,0,0,0,0,0.002011562,0,0,0,0,0,0,0,0,0.001416722,0,0,-0.003809585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46877,1/1/2007,0.00204283,0,0,0,0,0,0,-0.000551898,0,0,0,0,8.27E-06,0.000214812,0.001056554,0,0.00011429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000967392,0.002217448,0,-0.001120689,0,0.001665016,0,0,0,0,0,0,0.004840898,0,0,0,-0.000149377,-0.003137705,-0.000289042,0,0,0,0,0,0,0,-2.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485,1/1/2007,0.00249178,0,0,0,0,0.001102776,0,0,0,0,0,0,9.16E-05,0,0,0.001379706,0,0,0,0,0,0,0,0.000574411,0,0,0,0,0,0,0,0,0,0,0,-0.000865903,-0.000922609,-0.00045327,0,-0.001970467,0,0,0,-0.002744829,0,0,0,0,0,0,0,0.001199642,-0.000981104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48725,1/1/2007,0.007161515,0,0,0,0,0,0,0.000763844,0,0,0,0,0.000461938,-0.001244122,0.001516221,-0.000188661,0,-0.000649181,0.002341346,0,0,0,0,0,0,0,0,0,-0.00125467,0,0.000889228,-0.002417173,0,0,0,0,0,0.000546339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004151496,0.000214366,0.001580798,0,0,0,0,0,0,0,0.002207408,0,0,0.003799582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48960,1/1/2007,0.005063955,0,0,0,0.000240511,0,0,-0.00020865,0,0,0,0,0.000200604,0,0,0,-0.000676797,-0.00055068,0.000484685,0,0,0,0,0.000525489,0,0,0,0,0,0,0,0,-0.002586105,0,0,0,-0.001531819,0,0,0,0.000181412,0,0,0,0,0,0,-9.77E-05,0.000496907,0.000484596,-0.001878152,0,0,0.000810469,0,0,0,0.001361339,-0.003347824,0.000883269,0.003281912,0,0.00023176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49330,1/1/2007,0.005820229,0.003664573,0,0,0,0,0,0.001721407,0.002643607,0,0,0,0.001082087,0,0.004087345,0,0,0,0.001073681,0.000889867,0,0,0,0,-0.000888354,0,0,0.001797955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002307128,0,0,0,0,0,-0.002134523,0.006703536,-0.002895117,-0.003400686,0,0.001511437,0,0,0.00186306,0,0,0,0.000370822,0.001256575,0,0,0,0,0,0,0.002503783,-0.006214199,0.010647626,0,0,-0.008530464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49680,1/1/2007,0.005835211,1.41E-05,0,0,0,0,0,0,0,0,0,0,3.22E-05,0,0,0,0.001244467,0,0,0.000104587,0,0,0,-0.001055779,0,0,0,0,0,0,0,-0.000374396,0,0,0,0,0,0,-0.001629539,0,0,0,0,0,-0.002021936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002592623,0,0,-0.001624441,0,-0.001165347,0,0,0.000246407,0,0,0.000368309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50091,1/1/2007,0.001985792,0.004430683,0,0,0.007221793,0.006625575,0,0,0,0,0,0,4.01E-06,0,0.000206564,-0.005370843,0,-0.000321399,-0.00477111,0,-0.004073956,0.005464365,0,-0.006725552,-0.002089164,-0.001778288,0,0.000858765,0,0,0,0.002571334,0,0,0,0,0,0,-0.007258581,-0.005542834,0,0.000690316,-0.010169633,-0.001697968,0,0,0,0,0,0,-0.002949125,0,0,0,0,0.00021832,0,-0.003406388,0,0,0.00039641,0,0.000798279,0,0.000429829,0,0,0,0,0.000151184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51043,1/1/2007,0.006163013,-0.001324111,0,0,0,0,0.002300879,0,0.004056918,0,0,0,0.001304528,-0.002175647,0,-0.004762471,0,0.000300774,0.000721816,-0.000117902,0,0,-0.004539413,0,0,0,0,-0.00041902,0,0,0.00231978,0,-0.004585575,0,0,0,-0.001819419,0,-0.002214983,0,0,0,0,0,0,0,0,0,0,-0.000169713,0,0,0,0,0.003612131,0,0,0,0,0,0,0,0,-0.002148249,0,-0.002181376,0,0,0.001303683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51596,1/1/2007,0,0,0,-0.005997351,0,0,0,-0.00367706,0,0,0,0,0,0.001594259,0.002269795,-0.003677491,0,0,0.001437499,0,0,0,0,0,0,-0.001876048,0,0,0.001118972,0,0.001114367,0,0,0,0,0,0,-0.000935717,0,0,0,0,0.000379044,0,0,-0.005128699,0,0,0,-0.00156765,0.000208381,0,0,0,0,0,0,0,0,0,0,-3.33E-05,0,0,0.000296753,0,-0.000813881,0.004984918,0,0,0,0,0,0,0.00034475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52695,1/1/2007,0.006568389,0,-0.007602351,0,0,0.002640242,0,0,0,0,0,0,2.19E-05,0.000722217,0,0.0016417,-9.82E-05,0,0,0,0,0,0,0,-4.01E-05,0,-0.00207559,0,0,0,0,0,0,0,0,0.00025654,0,0.002238877,0,0,0,-0.000132559,-0.00374994,0,0,0.001833454,0,0.000255433,0.002223551,0,0,0,-2.72E-05,0,0,0,-0.001292964,0,0,0,0,0,-2.84E-05,0.001549906,-8.52E-05,0,0.002791403,0,0,0,0,0,0,0,0.000949255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52919,1/1/2007,0.009850238,0,0,-0.007383936,0,0,0,-0.000127928,0,0,0,0,0,0,0,0,0.00040257,-0.003455746,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38E-06,0.004924855,-0.000613815,0,-0.00295697,0,0,0,0.0017896,0,0,0,-0.003461429,0.000165932,0,0,0,0,2.82E-05,0,0,0,0,0,0,0,0,0,0.000663695,-0.000748389,0,0.002748693,0,0,0,-0.002875191,9.39E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53225,1/1/2007,0.004477077,0,0,0,0,0,0,0,0,0,0,0,2.82E-17,0,0,-0.001725319,0,0,0,0,0.002537289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831043,0,0,-0.000229583,0,0,0,0,0,0,-0.000612474,0,0,0,0,-0.001883032,0.000774609,0.00196047,0,0.001204504,0,0,0,0.008237063,0,0,0.004571107,0,0,0.000825736,0,0,0,0,0,0,0,0,0,0,0.002441865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53479,1/1/2007,0.004734778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000625965,-0.000737357,0,0,0,0,0.000933638,0,0,0,0,0,0,0,0,0,0,0,-0.000569909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000329592,0.00447098,0,0,0,0,0,0,0,0,0,0,-0.001756639,0,0,0.000614063,-0.000433815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54181,1/1/2007,0.007192867,0,0,-0.000822619,0,0,0,0,0,0,0,0,0.000261311,0,0,0,0,0,0.000337613,0,0,-0.000720707,-0.001293138,0,0,9.25E-05,0,0,0,0.002248569,0,0.00447658,0,-0.000113125,-0.002749498,0,0,-0.004618557,0,0,0,0,0,0,0,0.001827316,0.004821056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000651076,0,0,0.004259724,-0.00068451,0,0,-0.005664738,0,0.008716848,-0.003203661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54579,1/1/2007,0.000830241,0,0.009118203,0,0,0.004449697,0,-0.000989492,0,0,0,0,1.80E-06,0,0.002469587,0.002303242,0.003823101,-0.001730526,0,0,0,0,0,0,0,-0.001879049,0.000390561,0.000161996,0,0,-0.004890528,0,0,0,0,-0.004337796,0,0,0,0.003648221,0,0,0,0,0,0,-0.000104121,0.001279441,0.000421889,0.004215722,0,-0.002732173,0.001952552,0,0,0,0,0,0,-0.001908427,-0.000824655,-0.00055879,0.002130814,0,-0.001576638,0.000668258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55976,1/1/2007,0.003578198,0,0,0,0,0,0,2.01E-05,-0.004975411,0,0,0,1.17E-05,-0.001501687,0,0,0,0,0,0,-0.000520728,0,0,0,0,0,0,0,0.000734337,0,0,0,0,0,0,0,0,0,0,9.50E-06,0,0,0,0,0,0,0,0,0,0,-0.000865294,0.002769161,-0.000251977,0.000323215,0,0,0,0,0,0,0,0.000387975,0,0,-0.001379329,0,0,0.001437139,-0.002346945,0,0,0,0,0.000245549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56573,1/1/2007,0.008283839,0,-0.000829852,0.001099493,0,0,0,0,0,0,0,0,0.000565698,0,0,0.001321758,0,0,0,0,0,0,0,0,0,-0.00013094,-0.000133464,-0.002079476,0,0,-0.000144752,-0.000551069,0.001107502,0.001064585,0,0,0,0,-0.001091766,0,0,0,0,0,0,0,0,0,0.001025262,0.001459213,0.001548267,0,0,0,0,0,0,0,0,0.002785069,0,0,0,0,0,0.00179053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56822,1/1/2007,0.000381582,0.002454504,0,0,0,0.006437499,0,0,0,0,0,0,5.27E-05,0,0.003236919,0,0,-0.000279867,0,0,0,0,0.001341731,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002126054,0,0,-0.000997011,0,0,0,0,0,-0.002728985,0.00132224,7.53E-05,-0.000551232,0,0,0,0,0,0,0,0,0,-0.001446819,0,0,0,0,0,-0.000863544,0.002512556,0,0,0,0,0,0,-0.002649435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57665,1/1/2007,0.005613692,0,0,0,0,0,0,0,0,0,0,0,7.02E-05,0,0,0,0,0,0,0,0,0,0,0,-0.000596392,0,0,0,0,-0.002662242,0,0,0,0,0,-0.001770227,0,0,0,0,0,0,0,0,0.000569873,0,0,0,0,-0.003414489,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001162495,-0.000546222,-0.003413149,0.00083245,0,-0.000965311,0,0.003664442,0,0,0,-0.003210975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58413,1/1/2007,0,0.006870391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002069721,0,0,0.000192341,0,0,-0.004336062,0,0,0,0,0.000482664,0,0,0,0,0,0,0,-0.000692258,0.001120709,0,0,0,0,0,0,-0.001635554,0,0,0,0,-0.00102208,0,0,0,0,-0.000394735,0,0.000996767,0,0,0,0,0,0,0,0,0,0,1.25E-05,-0.000740412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59192,1/1/2007,0.006271522,-2.53E-05,0,0,5.17E-05,0,0,-1.06E-05,0,0,0,0,0.000871951,0,0,0.001065935,-0.002083579,0,0,-9.01E-07,0,0,0,0.001882052,-0.000303861,0,0,0,0,0,0,0,-0.004919389,0,0,0,0,0,0,0,0.000977133,0,0,-0.003328671,-0.003756926,0,0.000429817,0,0,0,0,0,-0.000467494,0,0,0,0,0,0,0,0,-0.00033393,0.000432925,0,-0.002465217,0,0,-0.005714794,0,0,0,0,0,0,0.001430187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60442,1/1/2007,0.004251625,0,0.001712726,0,0,0,0,-0.004781628,0,0,0,0,0,-0.000169387,0,0.000148705,-0.00134732,0,0,0,0,0,0,0,0,-0.000603776,0.001789051,0,0,-5.73E-05,0,0,0,0,0,-0.000527598,-0.001910543,0,0,-0.001191482,0,0,0,0,0,-0.00516838,0.000678058,0,-0.000302222,0,0.000625741,0,0.00073621,0,-0.000232828,0,0.0005418,-0.000674094,0,0,0,0,0,-0.000124898,0,0,-0.000655899,0,0,0.001999295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60628,1/1/2007,0.004627854,0.001991867,-0.000524882,0,0,0,0,0.000470798,0,0,0,0,0,-0.002996107,0,0,0,0,-7.42E-05,0.001893112,0,0,0.003221735,0,0,-1.12E-05,0,0,0,0,0,0,0.002267675,0,0,-0.003486082,0,0,0,0,0,0,-0.001478206,-0.004737875,0,0.001902465,0,0,0,-0.000259735,0,-0.000286356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00285087,0,0,0,0,0,0.002561021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61508,1/1/2007,0.005768959,0,0,0,9.25E-05,0.004556319,0,0,0,0,0,0,6.70E-05,0,0,-0.002719888,0,0,0,0,0,0,0,0.000972328,0,0,0,0,0,0,0,-0.002399263,-0.003059215,0,0.000255213,0.006854461,0,0,0,0,0.000430538,0,0.00090338,0,-0.004122633,0,0.004343248,0.000680373,0,0,-0.005310217,0,-0.000398047,0,0,0,0,0,0,0,0,0,0,0,-0.005751078,0,-0.006791677,-0.002738584,0,0,0,0.005469728,0,0.005816719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61516,1/1/2007,0.00501792,0,0,0,0.000296743,0.004732908,0,0,0,0,0,0,8.89E-05,0,0,-0.003677386,0,0,0,0,0,0,0,0.002069732,0,0,0,0,0,0,0,-0.001032675,-0.003769266,0,0,0.007040664,0,0,-0.001834662,0,7.14E-05,0.001560966,0.000811153,0,-0.006563182,0,0.004823897,0.000785764,0,0,-0.00627533,0,-0.000883348,0,0,0,0,0,0,0,0,0,0,0,-0.00657273,0,-0.007007988,-0.001710564,0,-0.001457765,0,0.007145545,0,0.00647004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61778,1/1/2007,0.005090205,0,0.001338863,0,0.000278845,0.004191694,0,-0.004906245,0,0,0,0,3.99E-06,0.001332531,0.002479049,0.002576708,0,-0.000924674,0.000317235,0,0,0,0,0,0.000933473,0,0.000661948,0,0,0.010337268,0,0,0,0,0,0,0.00120109,0,0,0,0,0,0,0,0,0,0,9.40E-05,0.000858221,0,0,0,0.002970452,0,0,0,0.001641366,0,0,0,0,-0.000713362,0.002224212,0,0.000273041,-0.001664216,0,-0.000806282,0,0.004248559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
